Melody ID,Year,BPM,Tonic,Mode,Length (seconds),Length (notes),Onset Density,Contour Score,Tonality,Melody Range,nPVI,STM IC,Syncopation Score,Pitch STD
197802_1,1978,109,Db,Minor,15.82569625,46,2.906665164889665,1.288888888888889,0.6636277215111359,8,50.43386243386243,3.2555223,2.5777333,1.629274949787107
197802_2,1978,109,Db,Minor,12.110098,34,2.807574306995699,2.575757575757576,0.7638884098629719,11,32.72727272727273,3.504066,2.0661368,2.833469024500315
197802_3,1978,109,Db,Minor,13.62386025,28,2.0552177933563285,2.6666666666666665,0.7696226610578321,12,42.96296296296296,3.2671323,2.6562612,3.3135467156409146
197802_4,1978,109,Db,Minor,17.614688,29,1.6463533160507866,0.9642857142857144,0.8502137266715308,7,23.253968253968253,3.2749274,1.9302955,1.7931034482758623
197803_1,1978,78,D,Major,36.153857,41,1.1340422129788257,1.85,0.5955576994684834,10,64.80952380952385,4.8877606,2.6450708,2.2571190831725416
197803_2,1978,78,D,Major,33.076933,25,0.7558137267442542,2.2916666666666665,0.5460840497906594,14,64.52982202982204,4.5100937,2.5050862,2.633324894501246
197804_1,1978,104,Bb,Minor,20.336535750000003,69,3.3929082538062065,2.014705882352941,0.6262090005557351,9,34.60784313725491,3.0326562,1.8555559,2.422675210894709
197804_2,1978,104,Bb,Minor,27.548073250000005,66,2.395811837766185,0.8769230769230769,0.6902786925495595,7,28.725681725681724,2.5147824,2.2619905,1.8709513988403794
197804_3,1978,104,Bb,Minor,21.77884325,39,1.790728715585021,2.631578947368421,0.5211736548022523,19,47.47368421052632,2.9759858,2.4940147,4.599974273146477
197805_1,1978,102,C,Major,19.999990000000004,62,3.1000015500007745,1.0819672131147542,0.8786047938896218,11,56.29976580796255,2.316827,2.1012096,3.6346193550906514
197805_2,1978,102,C,Major,18.08822625,60,3.3170748292691217,1.305084745762712,0.845387321189137,11,46.31154156577886,2.9183981,2.173916,3.0736785778607367
197805_3,1978,102,C,Major,15.588227500000002,33,2.1169821905665667,0.875,0.5066642026544941,9,54.55357142857142,3.200131,2.8550603,2.094200308263151
197805_4,1978,102,C,Major,22.647047500000003,34,1.501299451948427,2.363636363636364,0.7340180642326014,12,46.44540644540645,3.5816147,2.9835339,3.523156221030437
197805_5,1978,102,C,Major,16.47058,30,1.8214294821433124,0.4137931034482758,0.6872410437611534,4,128.74177232788543,1.9245505,1.9988711,1.3597385369580761
197805_6,1978,102,C,Major,15.588227500000002,28,1.796227313207996,1.962962962962963,0.7287547336557856,9,50.9347442680776,4.467822,3.4026797,2.803742033025703
197901_1,1979,147,C,Major,21.224476,68,3.203848236347508,2.388059701492537,0.6872376109929023,14,19.900497512437816,1.5588102,1.6829702,3.4720834266761655
197901_2,1979,147,C,Major,6.3265265,16,2.529033901936552,1.0666666666666669,0.581880512792249,2,53.333333333333336,2.7428877,2.2162855,0.9270248108869579
197901_3,1979,147,C,Major,20.71427225,18,0.8689660820693327,1.7058823529411764,0.6805347664615202,3,94.08907505210549,2.3109999,3.7789583,1.118033988749895
197902_1,1979,121,D,Minor,29.76,58,1.948924731182796,2.491228070175439,0.8083161132157033,14,29.27318295739349,5.8073535,2.7894037,3.4598083016184122
197902_2,1979,121,D,Minor,14.4,30,2.083333333333333,2.5517241379310347,0.7397861460951544,12,43.02134646962234,3.8357959,2.8516738,2.892327013938008
197902_3,1979,121,D,Minor,29.4,71,2.414965986394558,2.414285714285714,0.8524614160106521,12,30.095238095238106,2.7770834,2.6908143,2.7127213954937446
197902_4,1979,121,D,Minor,29.04,41,1.4118457300275482,2.575,0.8405911043677518,9,23.5,4.1006045,2.450467,3.513041903341625
197903_1,1979,120,G,Major,6.25,4,0.64,0.0,0.6844726949095993,0,0.0,3.6708457,4.8262105,0.0
197903_2,1979,120,G,Major,27.25,67,2.458715596330275,3.287878787878788,0.8677483349716117,14,32.42424242424243,2.999247,2.315745,3.867083243679171
197904_1,1979,112,D,Minor,16.7410625,45,2.6880014336007645,2.590909090909091,0.7636563531197769,10,9.09090909090909,3.866374,2.2695146,2.936362072739365
197904_2,1979,112,D,Minor,17.410705,38,2.1825652665989117,4.135135135135135,0.7935524757937275,10,27.027027027027028,1.8987474,1.6393611,3.3593628204700945
197905_1,1979,76,F,Minor,25.657905,47,1.8317941390772168,2.0434782608695654,0.7844412197270016,12,24.92753623188405,3.9743888,1.3328241,2.657105236723262
197905_2,1979,76,F,Minor,20.526324,38,1.8512813107695272,2.135135135135135,0.859943602026751,15,48.80308880308879,4.19414,2.6469722,3.4544924381940922
197905_3,1979,76,F,Minor,20.526324,46,2.241024744615743,2.844444444444445,0.7386418008039122,15,43.94003527336862,4.303287,2.2878513,3.893247025396172
198001_1,1980,143,D,Minor,19.51047,40,2.0501812616507955,1.7692307692307692,0.7106769946380396,8,24.957264957264957,3.0003119,1.7080036,2.496873044429772
198001_2,1980,143,D,Minor,15.52446,35,2.254506759011264,3.294117647058824,0.7817173134224321,12,64.00432900432898,3.6772625,3.0707295,4.412967903156074
198001_3,1980,143,D,Minor,30.38472158203125,67,2.2050555842388264,3.106060606060606,0.76126801407081,16,61.5931879568243,3.7065883,2.6152713,3.658086858640698
198002_1,1980,104,C,Major,41.82691750000001,36,0.8606897699310496,1.9142857142857144,0.5479577358553737,12,52.0,2.4807692,3.040242,1.9285061064121982
198002_2,1980,104,C,Major,14.134613500000002,24,1.697959410068057,0.7391304347826086,0.6699631465703775,5,42.89855072463769,2.9281104,2.7909052,1.5723301886761007
198003_1,1980,104,D,Major,18.749997500000003,30,1.6000002133333615,3.3793103448275863,0.5505046042082087,15,59.41981390257253,5.423185,2.8653064,4.652478431498158
198003_2,1980,104,D,Major,19.038459000000003,34,1.7858588239730957,2.272727272727273,0.8239099307159805,9,54.834054834054825,3.2480438,2.261221,2.4630487198875692
198003_3,1980,104,D,Major,28.846150000000005,39,1.3520001802666906,2.0789473684210527,0.8649199920727427,19,56.78362573099415,4.26369,2.14718,4.080711028528771
198004_1,1980,114,Db,Major,21.732286,33,1.5184780837137888,2.34375,0.7521396463509469,10,77.1861471861472,3.7730644,3.5309174,2.9681504940571832
198004_2,1980,114,Db,Major,8.503938,18,2.116666419722251,2.235294117647059,0.8992989789473349,10,39.21568627450981,5.454022,2.550171,3.091206165165235
198004_3,1980,114,Db,Major,15.590553,30,1.924242199747501,3.034482758620689,0.7822690111668117,14,54.334975369458114,4.8694625,2.3381276,3.1483681840315665
198004_4,1980,114,Db,Major,15.8267735,21,1.326865516840814,3.65,0.8851347345701506,12,58.57142857142856,4.041248,3.0355074,3.171585867685088
198005_1,1980,90,G,Major,20.00001,42,2.099998950000525,2.5853658536585367,0.8964286217275839,16,25.365853658536587,4.0585213,1.4667869,3.841015667833733
198005_2,1980,90,G,Major,17.333342000000002,25,1.4423069711542065,2.208333333333333,0.8871256927182145,14,29.04761904761905,4.4776473,2.3860765,3.521363372331802
198101_1,1981,116,F,Major,29.224116500000004,53,1.8135706514857344,2.7884615384615383,0.7924839776191815,9,28.333333333333343,3.497124,1.8274645,2.6659248998007645
198101_2,1981,116,F,Major,25.862050000000004,49,1.894668056089908,3.125,0.8814980383925444,14,40.41666666666668,3.8080628,2.2123697,3.05059378629466
198102_1,1981,93,Bb,Major,30.322567,34,1.121277100319376,1.3333333333333333,0.6459558025817609,5,65.32282532282532,3.3920124,3.9522915,1.7521612951301744
198102_2,1981,93,Bb,Major,21.935474,20,0.9117651161766552,2.3684210526315788,0.8537988193947296,14,86.87554800313477,5.1334405,3.8785336,3.315116890850155
198102_3,1981,93,Bb,Major,25.4838595,24,0.9417725756963932,1.9130434782608696,0.6722437501491529,16,81.50529777128243,5.416142,3.4703026,3.0265032995558125
198103_1,1981,137,Eb,Minor,39.70584,52,1.3096310265693911,2.784313725490196,0.7572827911724467,12,75.73803120207117,3.2760267,3.7244134,2.8899949837183385
198103_2,1981,137,Eb,Minor,29.999968000000003,31,1.033334435556731,3.433333333333333,0.8005790414763112,12,62.022792022792025,4.678023,3.5397162,3.3111296568661532
198103_3,1981,137,Eb,Minor,51.176416,57,1.11379429149552,3.0535714285714284,0.7667055831704267,16,76.8349309420738,4.462976,3.9891007,3.7363066909074183
198104_1,1981,99,A,Major,37.72729725,49,1.2987943365065728,2.375,0.706380891794974,12,63.16924741952735,3.539332,4.853779,2.349156006779865
198104_2,1981,99,A,Major,33.939415999999994,54,1.5910703943756723,1.830188679245283,0.8873414391426357,17,36.501946690625935,4.904071,2.7732544,3.9940370506032146
198104_3,1981,99,A,Major,21.36365025,40,1.8723392085114292,2.769230769230769,0.8371182144800272,17,62.66962288445664,4.360445,3.4862514,3.533765696816924
198105_1,1981,132,D,Major,15.909075,44,2.765717051431337,1.7209302325581397,0.934483394130226,16,32.779623477297896,3.8740618,1.588506,3.9901738813372267
198105_2,1981,132,D,Major,12.272715000000002,37,3.014817829632644,0.8611111111111112,0.769863774715751,5,27.4074074074074,2.962768,1.8259308,2.0735208409531496
198105_3,1981,132,D,Major,12.272715000000002,33,2.6888915777804665,1.6875,0.7490712204114047,7,33.33333333333333,3.3038611,2.0078547,2.4577233449686804
198105_4,1981,132,D,Major,14.54544,41,2.8187528187528184,1.55,0.8248545673519814,7,38.05555555555556,3.106375,2.0936177,2.488522134767748
198201_1,1982,124,E,Minor,31.370812323242188,67,2.1357432287579194,2.590909090909091,0.7811778834596002,12,52.30880230880231,3.3130715,2.0537403,3.6727337291480375
198201_2,1982,124,E,Minor,30.967744,85,2.744791483680568,1.761904761904762,0.6420324647982232,12,34.727891156462555,2.486292,1.6011473,2.2911292753577626
198202_1,1982,109,C,Minor,16.100925750000002,35,2.1737880506653475,2.0588235294117645,0.5399593104587793,12,53.445378151260506,3.7923205,2.951135,2.324668069349485
198202_2,1982,109,C,Minor,21.192671500000003,50,2.35930614033252,1.4285714285714286,0.7517738972226145,9,32.96580970050357,3.256545,2.786787,2.1174512981412343
198203_1,1982,94,E,Major,28.421055,65,2.287036846450633,2.15625,0.6596748313152793,9,49.22161172161172,3.0316787,2.37283,2.728330438610492
198203_2,1982,94,E,Major,10.736843,31,2.8872546613562293,1.5333333333333334,0.7891114882800544,10,50.88888888888887,3.6536229,2.3655646,1.8969277971598917
198204_1,1982,80,E,Major,20.8125,31,1.4894894894894894,2.066666666666667,0.8470118706841134,14,48.76190476190475,4.057009,1.8194243,4.173400732407209
198204_2,1982,80,E,Major,27.0,47,1.7407407407407407,2.5434782608695654,0.6786173051876548,17,52.028985507246375,4.9443374,2.3350675,3.838406376727426
198204_3,1982,80,E,Major,23.25,56,2.4086021505376345,1.709090909090909,0.567156396954522,4,18.181818181818176,1.4821814,1.1449292,1.3477115902938004
198205_1,1982,114,C,Major,16.578954,51,3.076189245714778,1.88,0.8431385542435721,9,45.42857142857141,3.450903,2.4044204,3.0244422721033475
198205_2,1982,114,C,Major,18.684218,52,2.7830974783103044,1.843137254901961,0.8757762213765371,9,37.59103641456583,2.638336,2.1036708,3.5540521918295633
198205_3,1982,114,C,Major,4.210528,16,3.799998480000608,1.8666666666666667,0.821297049965691,10,35.682539682539684,4.283045,2.2676232,2.461421083439402
198301_1,1983,117,Db,Major,14.188186933593748,27,1.9029915609633945,1.8846153846153848,0.8255269343254776,10,54.10256410256409,3.9399357,2.0810268,2.4088314876309775
198301_2,1983,117,Db,Major,15.3846,25,1.625001625001625,2.625,0.810264398231835,14,85.30626780626778,5.27661,2.1610677,3.8416663051337503
198301_3,1983,117,Db,Major,22.56408,53,2.348865985229622,1.6923076923076923,0.687182476767893,7,43.55850032320619,3.0540323,1.7301342,1.882447828111233
198302_1,1983,117,B,Minor,36.92303999999999,88,2.3833357166690505,1.6666666666666667,0.8464716214469032,7,33.99512365029608,2.526243,1.820896,2.4633679826980415
198302_2,1983,117,B,Minor,16.410239999999998,56,3.412503412503413,1.963636363636364,0.8242471836065146,8,44.60606060606062,3.2027228,2.5476038,1.9387956497342806
198302_3,1983,117,B,Minor,20.76921,43,2.0703724407428115,2.2142857142857144,0.830394396770878,12,33.33333333333333,3.4832442,1.9200072,3.4377725566757915
198303_1,1983,124,G,Minor,14.51613,26,1.7911109917037116,1.68,0.7672323652384235,9,77.23982683982685,4.379483,4.314658,2.2545155215004375
198303_2,1983,124,G,Minor,14.7580655,21,1.4229507248087494,2.2,0.7882366878008944,7,63.81684981684982,4.551954,2.977602,2.3685390696087407
198304_1,1983,107,B,Minor,16.261692,39,2.398274423104312,1.368421052631579,0.7714069539027852,7,40.0,3.854016,2.786601,2.1449756285501924
198304_2,1983,107,B,Minor,15.841131,36,2.272565008142411,1.2,0.8179140511820474,15,32.95238095238094,4.230711,2.4060593,4.264680527307995
198305_1,1983,139,Eb,Minor,12.41008125,43,3.464924937538181,1.9761904761904765,0.7338675425845271,15,26.984126984126984,3.7411149,1.4687264,3.5714146642702262
198305_2,1983,139,Eb,Minor,21.04318125,43,2.0434172708558505,1.738095238095238,0.7645648777751929,12,52.41980241980242,3.056999,2.293191,2.7542189477051977
198401_1,1984,126,A,Minor,15.1190325,35,2.3149629448842046,1.4705882352941178,0.5735865646602053,7,52.2642390289449,3.2679937,2.220014,1.7449635982402825
198402_1,1984,98,Db,Major,33.673475,60,1.7818178848485346,2.847457627118644,0.774989444837762,14,24.21307506053269,3.5892377,2.234793,3.3669554331604816
198402_2,1984,98,Db,Major,21.7346975,48,2.2084503361502965,2.425531914893617,0.7321615046513509,12,43.64741641337387,3.0434945,2.4390779,2.711776657265286
198402_3,1984,98,Db,Major,17.755104999999997,38,2.1402295283525503,1.6756756756756757,0.787788515725734,12,23.96396396396397,4.103153,2.0998385,2.7746627655633898
198403_1,1984,118,Bb,Minor,33.3051125,79,2.3720082014435477,1.7564102564102564,0.9038664173344636,15,43.1868131868132,3.9578834,2.3321261,4.255612616744041
198403_2,1984,118,Bb,Minor,14.2373,38,2.669045394843123,1.7837837837837838,0.7348398500682429,15,30.810810810810807,4.2964077,2.1639228,3.2076130008831965
198404_1,1984,174,A,Major,28.275896,48,1.6975589385390302,2.425531914893617,0.8429973582312771,12,15.31914893617021,3.6985722,2.463483,3.3888604279314896
198404_2,1984,174,A,Major,22.41382,42,1.873843905233468,0.4146341463414634,0.6113221424495409,1,24.39024390243903,1.6863577,2.5667696,0.45175395145262565
198405_1,1984,58,Db,Major,20.68966,43,2.0783328483890022,2.0,0.7488281890919559,12,39.1609977324263,4.9402823,2.2981598,3.350290382384084
198405_2,1984,58,Db,Major,36.7241465,79,2.1511732069797724,2.4743589743589745,0.6799055378411549,14,32.86324786324787,3.3309276,1.68149,3.331255026934811
198501_1,1985,76,D,Minor,25.263168,42,1.662499335000266,2.609756097560976,0.7519528208919777,10,50.42128603104212,4.2092867,2.5070462,2.9799975650205397
198501_2,1985,76,D,Minor,26.052641999999995,66,2.533332320000406,1.2769230769230768,0.6493861163133636,7,33.787545787545795,2.7867107,2.115043,1.4615519381644462
198501_3,1985,76,D,Minor,25.657905,41,1.5979480787694866,2.6,0.7400361508858364,19,59.33333333333336,4.563007,2.966767,5.051548669658388
198501_4,1985,76,D,Minor,28.421064,69,2.4277768066670555,2.176470588235294,0.8063573866001355,12,43.711484593837554,3.2446258,2.0756912,2.8654633250510764
198502_1,1985,120,Eb,Minor,35.5,66,1.8591549295774648,2.0153846153846158,0.6786809483123912,15,49.93140193140194,3.7062736,2.0489247,3.5297827682712395
198502_2,1985,120,Eb,Minor,17.0,26,1.5294117647058822,2.84,0.7142623076126735,12,51.04761904761905,4.684913,2.3341424,2.818997261816722
198502_3,1985,120,Eb,Minor,16.0,22,1.375,1.761904761904762,0.7785058741690767,5,51.70068027210885,2.734436,1.7865722,1.5587661999529314
198503_1,1985,164,C,Major,12.80489,43,3.3580921038759413,2.523809523809524,0.909241909309566,19,76.75359032501893,3.6403606,2.2198193,5.086807293086005
198503_2,1985,164,C,Major,13.414765759765626,40,2.9817889269427584,1.948717948717949,0.6219238859920702,12,46.88644688644688,4.4878635,2.3910756,2.6570660511172846
198503_3,1985,164,C,Major,32.195152,81,2.5159067427294644,2.8,0.9152911303356646,17,59.49935649935654,2.851324,2.0670965,3.345565120379362
198503_4,1985,164,C,Major,13.170744,37,2.8092566372863974,1.8611111111111112,0.7439666835839838,9,20.23569023569023,5.8073564,3.725826,2.6934978385515658
198504_1,1985,81,F#,Major,23.703712,35,1.476561983203306,2.5588235294117645,0.7168051507325829,10,54.76190476190478,3.8424282,2.7997768,2.9114832463673137
198504_2,1985,81,F#,Major,27.407417,48,1.751350738378593,2.297872340425532,0.9201329378125288,10,52.00374093991116,3.9298317,2.723071,2.7232760856896037
198504_3,1985,81,F#,Major,22.22223,27,1.2149995747501487,1.7692307692307692,0.6025470057146215,8,56.053946053946056,3.3622112,2.6764677,2.1986403080971595
198505_1,1985,125,B,Major,13.68,33,2.412280701754386,2.34375,0.7773797101575762,10,16.666666666666664,4.212807,2.237738,2.8932650332800027
198505_2,1985,125,B,Major,13.44,35,2.604166666666667,2.0588235294117645,0.5441501617467867,8,26.050420168067223,3.6117387,2.2625961,1.874425081926483
198505_3,1985,125,B,Major,14.4,28,1.9444444444444449,1.9259259259259256,0.584942637211855,10,19.753086419753085,3.052368,1.8866233,2.467130862738649
198601_1,1986,60,Ab,Major,40.0,66,1.65,2.0,0.6600135012887622,15,67.45299145299143,3.304436,2.170262,3.7898176855873706
198601_2,1986,60,Ab,Major,31.0,44,1.4193548387096775,2.558139534883721,0.8450008052424416,16,48.97379106681433,4.9704137,2.7063863,3.9919210769124076
198602_1,1986,64,Ab,Major,27.1875,25,0.9195402298850576,2.333333333333333,0.7917768554472988,12,34.64285714285714,4.469444,3.7831953,3.0394736386420598
198602_2,1986,64,Ab,Major,28.125,51,1.8133333333333328,2.42,0.66037819987994,12,49.24329004329002,3.798093,3.3943553,2.233917704882528
198602_3,1986,64,Ab,Major,33.75,49,1.451851851851852,2.7291666666666665,0.6817137149420585,13,50.00661375661376,4.2882686,2.7754076,3.5456210417116734
198603_1,1986,70,F,Major,22.285718,33,1.4807689839744005,2.375,0.7983150089082536,15,40.56547619047618,5.1328716,2.4916463,3.8712047085263785
198603_2,1986,70,F,Major,28.285719,31,1.0959594132996937,3.733333333333333,0.8697314601802996,12,52.29629629629628,5.0789995,3.4106715,3.8682786358506505
198603_3,1986,70,F,Major,24.4285755,34,1.3918126335283036,2.1515151515151514,0.6949147222801138,9,29.49494949494949,4.540929,2.3426661,2.4956709924231086
198604_1,1986,93,G,Minor,27.096762,35,1.2916672479169282,2.4411764705882355,0.7414336366871677,17,44.90662931839402,4.330824,3.4943311,4.458058514004242
198604_2,1986,93,G,Minor,14.838703,9,0.6065220120653403,1.875,0.6507135977281917,3,109.02777777777776,3.326545,3.0611954,1.247219128924647
198604_3,1986,93,G,Minor,36.61288675,49,1.3383265934363944,2.5416666666666665,0.8708195004254089,17,51.8022486772487,4.80399,3.1510546,3.968430187211376
198604_4,1986,93,G,Minor,16.4516055,31,1.884314573431754,2.333333333333333,0.8381822232045377,14,65.15164047422111,4.5466404,3.4726393,3.3383590278697426
198605_1,1986,99,C#,Minor,9.5876335,18,1.8774184474197928,3.117647058823529,0.8303289497937696,9,68.73949579831931,4.351789,3.8278122,3.318950451387521
198605_2,1986,99,C#,Minor,17.319596,23,1.3279755486213418,3.4545454545454546,0.7501614925280222,9,66.16883116883116,4.0665555,3.0384877,3.391861715624711
198605_3,1986,99,C#,Minor,20.412381,39,1.910605137146911,2.5526315789473686,0.6175781525649776,7,47.243107769423546,3.1720445,3.1218946,2.5028583265461397
198701_1,1987,103,B,Major,18.495137,65,3.514437335608815,1.765625,0.6887661897756154,9,45.65476190476191,2.040522,3.0676088,2.760841994883094
198701_2,1987,103,B,Major,8.592229,17,1.97853199676126,2.375,0.5836405285308655,7,49.89626472598609,4.146916,3.7180455,1.6762125704441184
198701_3,1987,103,B,Major,3.0098969570312497,6,1.993423723687198,3.0,0.6815661767212072,5,106.08695652173913,5.313782,5.378309,2.23606797749979
198702_1,1987,88,C#,Major,17.727268,32,1.805128686495855,1.1935483870967742,0.7920689543418906,10,45.22273425499231,3.133109,2.5176783,2.6896793489187516
198702_2,1987,88,C#,Major,14.999995999999998,18,1.2000003200000855,0.8823529411764706,0.672989763969153,5,62.85714285714285,3.7699823,4.051255,1.1547005383792515
198702_3,1987,88,C#,Major,16.363632,31,1.8944449496297644,1.3,0.6225107439606269,7,36.042328042328045,4.3587546,2.0157156,1.856450912250085
198702_4,1987,88,C#,Major,9.545452,16,1.6761909231747223,1.0,0.7596995981980166,5,38.66666666666666,3.4953647,1.8258779,1.79843682124227
198703_1,1987,95,B,Minor,40.421056,80,1.9791665017361249,2.2151898734177213,0.8121598015815035,12,30.024562183906937,3.3106976,2.4655788,2.9406631905065224
198703_2,1987,95,B,Minor,19.8947385,36,1.8095236587301715,0.5428571428571428,0.4941524303325293,3,36.19047619047618,2.1573882,1.9408073,0.9374742794825668
198703_3,1987,95,B,Minor,15.789475,47,2.976666418611132,2.130434782608696,0.7399258981322022,8,15.84541062801932,3.3175342,1.9472597,2.735511651000029
198704_1,1987,119,Db,Major,29.243658,56,1.914945113911536,2.090909090909091,0.7793221367501757,12,50.1021402839585,3.9818566,2.6196344,3.781668997699728
198704_2,1987,119,Db,Major,33.5293665,70,2.087722116670472,1.1594202898550725,0.7127566023092371,7,47.59144237405105,1.925941,2.0429425,1.9823712867087604
198704_3,1987,119,Db,Major,32.268864,81,2.5101596387155123,1.425,0.8026705226257672,12,28.29761904761905,2.4103448,2.6558902,2.66088765668064
198705_1,1987,96,F#,Major,21.875,46,2.1028571428571428,1.488888888888889,0.6294230936650711,9,56.33862433862436,3.1401393,1.5177561,1.9411229770672183
198705_2,1987,96,F#,Major,19.375,49,2.529032258064516,1.375,0.8378687569540413,12,40.18518518518518,3.0965178,1.7145683,3.0503207169850417
198705_3,1987,96,F#,Major,24.0625,52,2.161038961038961,1.6666666666666667,0.7547457231117867,10,76.25942684766213,3.0494308,1.3129946,2.624982389346393
198705_4,1987,96,F#,Major,20.625,43,2.084848484848485,1.761904761904762,0.7947131613135154,14,63.80127808699236,3.9425108,2.4977126,3.6460488553053043
198801_1,1988,96,B,Major,19.945926,60,3.0081330894339025,2.254237288135593,0.6977233155946346,9,35.254237288135606,3.016498,2.1859457,2.681210340292027
198801_2,1988,96,B,Major,20.756736,48,2.3125023125023123,2.4680851063829787,0.7429124143613213,14,36.47416413373861,3.8019369,3.0908244,2.7051263063549054
198801_3,1988,96,B,Major,10.378368,31,2.98698215364882,1.5666666666666669,0.8128510582552837,9,31.111111111111107,3.3542147,2.4562838,2.56973500214896
198802_1,1988,109,Bb,Minor,17.614688,34,1.9302073360595429,2.393939393939394,0.6948916084977604,12,22.020202020202014,4.090603,2.1973352,2.7382968970135018
198802_2,1988,109,Bb,Minor,16.51377,33,1.9983323008616445,3.25,0.8254186192374763,12,49.76190476190476,3.2736518,2.6177514,3.3577617277017087
198802_3,1988,109,Bb,Minor,15.412852,22,1.4273802149011745,2.1904761904761907,0.7387522115633665,10,25.396825396825395,4.725629,2.6956196,2.458330415089084
198802_4,1988,109,Bb,Minor,11.97248325,29,2.4222209707413875,2.392857142857143,0.8631589813813163,9,32.38095238095238,3.4661574,2.9474676,3.0340908837874396
198803_1,1988,149,E,Major,12.98659125,30,2.3100750167985766,3.1379310344827585,0.7280223462523994,19,41.05090311986863,3.3516147,1.9309385,5.851495535331117
198803_2,1988,149,E,Major,12.08055,33,2.731663707364317,1.96875,0.8867229021913443,16,25.0,4.4259624,2.1021504,4.271115105265163
198803_3,1988,149,E,Major,17.315455,42,2.425578767638505,1.195121951219512,0.9558581442427072,16,26.062717770034844,4.0251775,2.1800926,4.009908362963558
198803_4,1988,149,E,Major,14.2953175,36,2.518307130988871,1.2857142857142858,0.6965747928724504,10,31.619047619047613,2.8456194,2.2343473,2.410752661527459
198804_1,1988,113,Ab,Major,16.460163,39,2.3693568526630018,2.289473684210526,0.8505164715227254,12,32.5518341307815,4.3012104,1.6611661,2.9192507572258064
198804_2,1988,113,Ab,Major,7.6991085,17,2.20804785385217,2.375,0.6122308005874285,9,20.83333333333333,5.049328,2.2276502,2.525989476892222
198804_3,1988,113,Ab,Major,18.053082,57,3.157355624928752,2.9107142857142856,0.8141220989003591,12,38.92857142857142,3.3757417,2.2273345,2.8780486532505094
198805_1,1988,125,F#,Major,27.84,64,2.2988505747126435,2.0793650793650795,0.6263627511717585,7,47.61904761904761,2.775462,1.9951047,2.065338955232288
198805_2,1988,125,F#,Major,12.96,16,1.234567901234568,1.8,0.844998243818458,9,40.66666666666667,5.216096,3.8789892,2.341874249399399
198805_3,1988,125,F#,Major,12.48,26,2.083333333333333,3.4,0.7096803543441452,9,0.0,2.3462121,1.993951,2.9732535523211827
198901_1,1989,86,A,Major,25.2906825,62,2.451495723770998,1.1147540983606556,0.7718583116103079,9,53.74707259953164,2.748371,2.3008115,3.444256556327715
198901_2,1989,86,A,Major,21.279057,48,2.255739058361468,1.5106382978723405,0.6979889713789186,12,35.08274231678487,3.8981392,2.0525415,2.5792137852454187
198901_3,1989,86,A,Major,32.9650965,61,1.8504420273728,1.9333333333333331,0.8496929573182246,14,44.2971102971103,3.0561597,1.8620214,3.8915008099899078
198902_1,1989,110,A,Major,15.5454675,37,2.380114975635181,0.1944444444444444,0.4030237105807245,1,14.973544973544971,1.9015738,2.039431,0.4849826606736855
198902_2,1989,110,A,Major,36.545485,88,2.4079581923731483,2.1149425287356323,0.8536527645398176,16,47.312534209085946,3.7496407,2.632057,3.1471939160869233
198902_3,1989,110,A,Major,15.68183125,47,2.9970989516929025,2.391304347826087,0.572411664613306,12,19.420289855072465,2.6886904,2.1456835,3.331673043585257
198902_4,1989,110,A,Major,17.181832500000002,47,2.7354474559101885,1.7391304347826086,0.8064220521810808,7,24.782608695652176,3.6196735,2.4690564,2.148620157931425
198902_5,1989,110,A,Major,14.727285,26,1.7654306275732423,1.84,0.6473882153768149,12,82.90158730158733,4.1028976,3.6540387,3.1248668610691697
198902_6,1989,110,A,Major,10.9091,34,3.116664069446609,3.484848484848485,0.5920068992904914,9,51.63059163059164,3.1854265,2.5181625,2.8381971957211336
198903_1,1989,70,F#,Major,27.428576,64,2.333332944444509,0.984126984126984,0.8488623348057829,12,39.56160241874528,2.7334745,2.1994083,2.6721491087465536
198903_2,1989,70,F#,Major,25.71429,35,1.3611108842592972,2.117647058823529,0.812072979376271,14,80.07851625498684,4.4288244,3.5776713,3.1089075448538157
198903_3,1989,70,F#,Major,15.428574,30,1.9444441203704244,0.4827586206896552,0.5923453678843884,4,56.32183908045975,2.6986494,2.5624223,1.4544949486180956
198904_1,1989,96,G,Major,30.0,54,1.8,1.5660377358490567,0.6331547723325681,11,43.10493214167494,2.8714707,2.3738782,1.7042068500197742
198904_2,1989,96,G,Major,18.125,50,2.7586206896551726,1.3877551020408163,0.5740329380154575,5,34.01360544217687,2.9004583,2.2188919,1.649242250247064
198904_3,1989,96,G,Major,16.5106201171875,32,1.9381464640863555,1.4193548387096775,0.5432559774626123,10,23.297491039426525,4.0272756,1.8097965,2.3377005261581303
198904_4,1989,96,G,Major,18.0731201171875,50,2.7665394616865355,2.346938775510204,0.8357201768577706,12,51.87560738581147,2.4471815,2.601279,3.082920693109052
198904_5,1989,96,G,Major,20.0,62,3.1,1.4262295081967211,0.6333117098879034,7,34.61029623238425,1.9670624,1.6289233,1.3386125110481568
198904_6,1989,96,G,Major,20.0,31,1.55,1.3666666666666667,0.7825372051206633,9,68.36385836385837,3.3432236,1.9816059,2.0222487766009647
198905_1,1989,115,F#,Minor,33.391232,75,2.2460986165470023,2.608108108108108,0.8448291409208291,12,19.819819819819813,3.4100146,1.6902899,3.314453197738656
